pde,r,seed,target,substitution,mse,mse_original,mse_persistence,excess,ratio,skill
lf,0.4,308,layer0,stencil,6.551284982947436e-06,7.670975153695192e-09,2.2874890419188887e-05,0.28615696035140875,854.0354846269593,0.9996646552174405
lf,0.4,308,layer0,acf,2.1120576902955435e-06,7.670975153695192e-09,2.2874890419188887e-05,0.09202634890927973,275.33105608850036,0.9996646552174405
lf,0.4,308,layer0,xcorr,2.1330133669894558e-06,7.670975153695192e-09,2.2874890419188887e-05,0.0929427557660556,278.06287000707596,0.9996646552174405
lf,0.4,308,layer0,uniform,2.184258007131845e-06,7.670975153695192e-09,2.2874890419188887e-05,0.0951837208413156,284.7431993153653,0.9996646552174405
lf,0.4,308,layer0,random,2.054664891337765e-06,7.670975153695192e-09,2.2874890419188887e-05,0.08951652041446687,267.84924343654154,0.9996646552174405
lf,0.4,308,layer0,identity,8.623322685252788e-06,7.670975153695192e-09,2.2874890419188887e-05,0.37676866359658984,1124.149474151124,0.9996646552174405
lf,0.4,308,layer0,frozen,1.656059378407626e-06,7.670975153695192e-09,2.2874890419188887e-05,0.0720852138270753,215.8864218990312,0.9996646552174405
lf,0.4,308,layer0,original,7.670975153695192e-09,7.670975153695192e-09,2.2874890419188887e-05,0.0,1.0,0.9996646552174405
lf,0.4,308,layer1,stencil,1.965021101568709e-05,7.670975153695192e-09,2.2874890419188887e-05,0.8589824437818592,2561.6314252069205,0.9996646552174405
lf,0.4,308,layer1,acf,2.0920129686352595e-06,7.670975153695192e-09,2.2874890419188887e-05,0.09114977877317984,272.71799565502624,0.9996646552174405
lf,0.4,308,layer1,xcorr,2.110207132588471e-06,7.670975153695192e-09,2.2874890419188887e-05,0.0919454226859756,275.0898145683553,0.9996646552174405
lf,0.4,308,layer1,uniform,2.03876716819984e-06,7.670975153695192e-09,2.2874890419188887e-05,0.08882130151490485,265.77679204419576,0.9996646552174405
lf,0.4,308,layer1,random,2.0191234035848993e-06,7.670975153695192e-09,2.2874890419188887e-05,0.0879622655196009,263.21600098160474,0.9996646552174405
lf,0.4,308,layer1,identity,2.264302065668744e-05,7.670975153695192e-09,2.2874890419188887e-05,0.9898601680423402,2951.7786465231934,0.9996646552174405
lf,0.4,308,layer1,frozen,2.5633879872088983e-06,7.670975153695192e-09,2.2874890419188887e-05,0.11176334832969166,334.16716073889074,0.9996646552174405
lf,0.4,308,layer1,original,7.670975153695192e-09,7.670975153695192e-09,2.2874890419188887e-05,0.0,1.0,0.9996646552174405
lf,0.4,308,layer2,stencil,3.461920011105235e-06,7.670975153695192e-09,2.2874890419188887e-05,0.15105680182959738,451.3011633778517,0.9996646552174405
lf,0.4,308,layer2,acf,1.6846136089987418e-06,7.670975153695192e-09,2.2874890419188887e-05,0.07333391092647555,219.6087948723501,0.9996646552174405
lf,0.4,308,layer2,xcorr,1.6906172413122533e-06,7.670975153695192e-09,2.2874890419188887e-05,0.07359645409785696,220.39143752119503,0.9996646552174405
lf,0.4,308,layer2,uniform,1.672123700280359e-06,7.670975153695192e-09,2.2874890419188887e-05,0.07278771820947512,217.980591356091,0.9996646552174405
lf,0.4,308,layer2,random,1.6664367633034693e-06,7.670975153695192e-09,2.2874890419188887e-05,0.07253902435359082,217.23923359349283,0.9996646552174405
lf,0.4,308,layer2,identity,3.876136984493073e-06,7.670975153695192e-09,2.2874890419188887e-05,0.16917080884306854,505.29911866888204,0.9996646552174405
lf,0.4,308,layer2,frozen,1.514200846847169e-06,7.670975153695192e-09,2.2874890419188887e-05,0.06588163792194006,197.39352774695953,0.9996646552174405
lf,0.4,308,layer2,original,7.670975153695192e-09,7.670975153695192e-09,2.2874890419188887e-05,0.0,1.0,0.9996646552174405
lf,0.4,308,layer3,stencil,2.0743369397724365e-06,7.670975153695192e-09,2.2874890419188887e-05,0.09037679328160825,270.41372162093444,0.9996646552174405
lf,0.4,308,layer3,acf,1.430958904424795e-07,7.670975153695192e-09,2.2874890419188887e-05,0.005922229225123795,18.65419813979565,0.9996646552174405
lf,0.4,308,layer3,xcorr,1.4009540591497505e-07,7.670975153695192e-09,2.2874890419188887e-05,0.005791015872540732,18.263050408589784,0.9996646552174405
lf,0.4,308,layer3,uniform,1.0867209054854499e-07,7.670975153695192e-09,2.2874890419188887e-05,0.004416851626496962,14.166659175815015,0.9996646552174405
lf,0.4,308,layer3,random,1.234967439145418e-07,7.670975153695192e-09,2.2874890419188887e-05,0.005065144410946702,16.099223558956787,0.9996646552174405
lf,0.4,308,layer3,identity,2.084258010182083e-06,7.670975153695192e-09,2.2874890419188887e-05,0.09081064884651098,271.7070474642423,0.9996646552174405
lf,0.4,308,layer3,frozen,4.550693732952027e-08,7.670975153695192e-09,2.2874890419188887e-05,0.001654593916344928,5.9323536340225385,0.9996646552174405
lf,0.4,308,layer3,original,7.670975153695192e-09,7.670975153695192e-09,2.2874890419188887e-05,0.0,1.0,0.9996646552174405
lf,0.4,309,all,stencil,2.37148320252345e-05,1.0743988046457709e-08,2.3166323444456793e-05,1.0236879660822247,2207.2653024826545,0.9995362238608031
lf,0.4,309,all,acf,2.909001294071345e-05,1.0743988046457709e-08,2.3166323444456793e-05,1.2558212592955327,2707.561923461412,0.9995362238608031
lf,0.4,309,all,xcorr,2.922240353520067e-05,1.0743988046457709e-08,2.3166323444456793e-05,1.2615386974938054,2719.884218861849,0.9995362238608031
lf,0.4,309,all,uniform,3.008264912995884e-05,1.0743988046457709e-08,2.3166323444456793e-05,1.298689380610052,2799.9518428240513,0.9995362238608031
lf,0.4,309,all,random,2.9816872601173827e-05,1.0743988046457709e-08,2.3166323444456793e-05,1.287211519333234,2775.2146104634253,0.9995362238608031
lf,0.4,309,all,identity,2.4891247306868536e-05,1.0743988046457709e-08,2.3166323444456793e-05,1.0744927962463153,2316.7605175319586,0.9995362238608031
lf,0.4,309,all,frozen,2.1472843009462395e-05,1.0743988046457709e-08,2.3166323444456793e-05,0.9268651238815974,1998.5914835917924,0.9995362238608031
lf,0.4,309,all,original,1.0743988046457709e-08,1.0743988046457709e-08,2.3166323444456793e-05,0.0,1.0,0.9995362238608031
lf,0.4,309,layer0,stencil,1.2401405854234326e-05,1.0743988046457709e-08,2.3166323444456793e-05,0.5351048065764412,1154.2646734722557,0.9995362238608031
lf,0.4,309,layer0,acf,2.1549538367082732e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.09260013780688255,200.57299276489434,0.9995362238608031
lf,0.4,309,layer0,xcorr,2.161599347516585e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.09288713173941711,201.1915257323154,0.9995362238608031
lf,0.4,309,layer0,uniform,2.0811676448850847e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.08941359730323897,193.70532021126414,0.9995362238608031
lf,0.4,309,layer0,random,2.035428184665733e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.08743828676067816,189.44810584900208,0.9995362238608031
lf,0.4,309,layer0,identity,1.4315434214040579e-05,1.0743988046457709e-08,2.3166323444456793e-05,0.6177642953363469,1332.4134531925856,0.9995362238608031
lf,0.4,309,layer0,frozen,1.964668548737336e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.08438245151105292,182.86213091842438,0.9995362238608031
lf,0.4,309,layer0,original,1.0743988046457709e-08,1.0743988046457709e-08,2.3166323444456793e-05,0.0,1.0,0.9995362238608031
lf,0.4,309,layer1,stencil,5.160000483783733e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.22237649053138972,480.2686359545034,0.9995362238608031
lf,0.4,309,layer1,acf,2.818229698497987e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.12124445927758079,262.3075981015408,0.9995362238608031
lf,0.4,309,layer1,xcorr,2.8338270593453174e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.12191804902197445,263.7593272713692,0.9995362238608031
lf,0.4,309,layer1,uniform,2.83418459856577e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.12193348975931922,263.792605344549,0.9995362238608031
lf,0.4,309,layer1,random,2.7807800800916382e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.11962715496969913,258.82196332193996,0.9995362238608031
lf,0.4,309,layer1,identity,6.366916778688392e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.27449854159802967,592.6027422180131,0.9995362238608031
lf,0.4,309,layer1,frozen,2.3809260210061467e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.10235900325541339,221.60542348994306,0.9995362238608031
lf,0.4,309,layer1,original,1.0743988046457709e-08,1.0743988046457709e-08,2.3166323444456793e-05,0.0,1.0,0.9995362238608031
lf,0.4,309,layer2,stencil,5.447100192679244e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.23477521756113076,506.99052987825615,0.9995362238608031
lf,0.4,309,layer2,acf,2.0652137433518902e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.08872460994435093,192.22040590717066,0.9995362238608031
lf,0.4,309,layer2,xcorr,2.0788055579146203e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.08931158789445216,193.4854682382118,0.9995362238608031
lf,0.4,309,layer2,uniform,2.0587462075116747e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.08844530206296577,191.61843801477823,0.9995362238608031
lf,0.4,309,layer2,random,2.016831164741717e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.08663515333190674,187.71718248575917,0.9995362238608031
lf,0.4,309,layer2,identity,6.127544464717971e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.2641609763291047,570.3230902921771,0.9995362238608031
lf,0.4,309,layer2,frozen,1.7389553969016092e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.0746347726736209,161.85380971965458,0.9995362238608031
lf,0.4,309,layer2,original,1.0743988046457709e-08,1.0743988046457709e-08,2.3166323444456793e-05,0.0,1.0,0.9995362238608031
lf,0.4,309,layer3,stencil,1.4539701396198979e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.06232736063851345,135.32871903178184,0.9995362238608031
lf,0.4,309,layer3,acf,1.3958602396169084e-07,1.0743988046457709e-08,2.3166323444456793e-05,0.005564189665725027,12.992012217261571,0.9995362238608031
lf,0.4,309,layer3,xcorr,1.36901995739791e-07,1.0743988046457709e-08,2.3166323444456793e-05,0.00544827685831926,12.742195462971273,0.9995362238608031
lf,0.4,309,layer3,uniform,1.2344317246171244e-07,1.0743988046457709e-08,2.3166323444456793e-05,0.004867042287903331,11.489511336752802,0.9995362238608031
lf,0.4,309,layer3,random,1.479863462883202e-07,1.0743988046457709e-08,2.3166323444456793e-05,0.005926967126873978,13.773874807791811,0.9995362238608031
lf,0.4,309,layer3,identity,1.448043662755083e-06,1.0743988046457709e-08,2.3166323444456793e-05,0.062071419003540705,134.77711037034362,0.9995362238608031
lf,0.4,309,layer3,frozen,5.7637871864191226e-08,1.0743988046457709e-08,2.3166323444456793e-05,0.0020251656369044795,5.364662694612214,0.9995362238608031
lf,0.4,309,layer3,original,1.0743988046457709e-08,1.0743988046457709e-08,2.3166323444456793e-05,0.0,1.0,0.9995362238608031
lf,0.4,310,all,stencil,2.4705421381554515e-05,9.547737888498942e-09,2.6157684260397218e-05,0.9444601768239748,2587.5680365413345,0.9996349929988659
lf,0.4,310,all,acf,3.258993950883138e-05,9.547737888498942e-09,2.6157684260397218e-05,1.2459928738285873,3413.367636337055,0.9996349929988659
lf,0.4,310,all,xcorr,3.271809125893199e-05,9.547737888498942e-09,2.6157684260397218e-05,1.2508938636176798,3426.7898470844807,0.9996349929988659
lf,0.4,310,all,uniform,3.371814009822671e-05,9.547737888498942e-09,2.6157684260397218e-05,1.2891393744759339,3531.531813294023,0.9996349929988659
lf,0.4,310,all,random,3.28506023983266e-05,9.547737888498942e-09,2.6157684260397218e-05,1.2559615723349162,3440.668646538562,0.9996349929988659
lf,0.4,310,all,identity,2.6047334539924805e-05,9.547737888498942e-09,2.6157684260397218e-05,0.9957798246778533,2728.1157949780986,0.9996349929988659
lf,0.4,310,all,frozen,2.2819196912937656e-05,9.547737888498942e-09,2.6157684260397218e-05,0.8723240815044032,2390.0108255407085,0.9996349929988659
lf,0.4,310,all,original,9.547737888498942e-09,9.547737888498942e-09,2.6157684260397218e-05,0.0,1.0,0.9996349929988659
lf,0.4,310,layer0,stencil,1.3484308738043183e-05,9.547737888498942e-09,2.6157684260397218e-05,0.5153239500855215,1412.304034266187,0.9996349929988659
lf,0.4,310,layer0,acf,2.3527083854446573e-06,9.547737888498942e-09,2.6157684260397218e-05,0.08961099945073063,246.41526746127934,0.9996349929988659
lf,0.4,310,layer0,xcorr,2.365883158716997e-06,9.547737888498942e-09,2.6157684260397218e-05,0.09011485077722951,247.7951517256149,0.9996349929988659
lf,0.4,310,layer0,uniform,2.2269889323744962e-06,9.547737888498942e-09,2.6157684260397218e-05,0.08480302956110045,233.24780784536333,0.9996349929988659
lf,0.4,310,layer0,random,2.23232436891152e-06,9.547737888498942e-09,2.6157684260397218e-05,0.08500707609162209,233.80662466661803,0.9996349929988659
lf,0.4,310,layer0,identity,1.6743070773372892e-05,9.547737888498942e-09,2.6157684260397218e-05,0.6399508822007227,1753.6165077951437,0.9996349929988659
lf,0.4,310,layer0,frozen,2.045621137369835e-06,9.547737888498942e-09,2.6157684260397218e-05,0.07786686434532927,214.25191613543967,0.9996349929988659
lf,0.4,310,layer0,original,9.547737888498942e-09,9.547737888498942e-09,2.6157684260397218e-05,0.0,1.0,0.9996349929988659
lf,0.4,310,layer1,stencil,5.051044828452422e-06,9.547737888498942e-09,2.6157684260397218e-05,0.19280521524828834,529.0305292667107,0.9996349929988659
lf,0.4,310,layer1,acf,2.871445345734025e-06,9.547737888498942e-09,2.6157684260397218e-05,0.10944939060502305,300.7461431458989,0.9996349929988659
lf,0.4,310,layer1,xcorr,2.8847974049284186e-06,9.547737888498942e-09,2.6157684260397218e-05,0.10996002199104553,302.1445957794255,0.9996349929988659
lf,0.4,310,layer1,uniform,2.962826854149836e-06,9.547737888498942e-09,2.6157684260397218e-05,0.11294415239568253,310.31715457111693,0.9996349929988659
lf,0.4,310,layer1,random,2.9298649845133085e-06,9.547737888498942e-09,2.6157684260397218e-05,0.11168357041852506,306.86483214443695,0.9996349929988659
lf,0.4,310,layer1,identity,6.21596019478865e-06,9.547737888498942e-09,2.6157684260397218e-05,0.23735582272019942,651.040096343271,0.9996349929988659
lf,0.4,310,layer1,frozen,2.33340803717369e-06,9.547737888498942e-09,2.6157684260397218e-05,0.08887288382041206,244.39380976141766,0.9996349929988659
lf,0.4,310,layer1,original,9.547737888498942e-09,9.547737888498942e-09,2.6157684260397218e-05,0.0,1.0,0.9996349929988659
lf,0.4,310,layer2,stencil,4.1505441358141715e-06,9.547737888498942e-09,2.6157684260397218e-05,0.15836678817861605,434.7149224544437,0.9996349929988659
lf,0.4,310,layer2,acf,2.5569256570379117e-06,9.547737888498942e-09,2.6157684260397218e-05,0.09742101189339403,267.80434139461926,0.9996349929988659
lf,0.4,310,layer2,xcorr,2.5680867329486157e-06,9.547737888498942e-09,2.6157684260397218e-05,0.09784785209675217,268.9733173385597,0.9996349929988659
lf,0.4,310,layer2,uniform,2.556116005164588e-06,9.547737888498942e-09,2.6157684260397218e-05,0.09739004785614316,267.71954100705324,0.9996349929988659
lf,0.4,310,layer2,random,2.5537409135689693e-06,9.547737888498942e-09,2.6157684260397218e-05,0.09729921570091198,267.4707813926445,0.9996349929988659
lf,0.4,310,layer2,identity,4.66605725735203e-06,9.547737888498942e-09,2.6157684260397218e-05,0.1780818879943944,488.70814342030593,0.9996349929988659
lf,0.4,310,layer2,frozen,2.3350018033135855e-06,9.547737888498942e-09,2.6157684260397218e-05,0.08893383524379643,244.56073580803815,0.9996349929988659
lf,0.4,310,layer2,original,9.547737888498942e-09,9.547737888498942e-09,2.6157684260397218e-05,0.0,1.0,0.9996349929988659
lf,0.4,310,layer3,stencil,1.6865824650214023e-06,9.547737888498942e-09,2.6157684260397218e-05,0.06413591751325323,176.64733622956214,0.9996349929988659
lf,0.4,310,layer3,acf,1.1147880724093895e-07,9.547737888498942e-09,2.6157684260397218e-05,0.00389821543361976,11.675939216473946,0.9996349929988659
lf,0.4,310,layer3,xcorr,1.0975002523450073e-07,9.547737888498942e-09,2.6157684260397218e-05,0.0038321005116271328,11.49487203316546,0.9996349929988659
lf,0.4,310,layer3,uniform,9.781394685881573e-08,9.547737888498942e-09,2.6157684260397218e-05,0.0033756213906232235,10.24472477157557,0.9996349929988659
lf,0.4,310,layer3,random,9.843838434664409e-08,9.547737888498942e-09,2.6157684260397218e-05,0.0033995021550245735,10.310126387656856,0.9996349929988659
lf,0.4,310,layer3,identity,1.68579262999069e-06,9.547737888498942e-09,2.6157684260397218e-05,0.06410571134425788,176.5646113956867,0.9996349929988659
lf,0.4,310,layer3,frozen,4.4822945535760716e-08,9.547737888498942e-09,2.6157684260397218e-05,0.0013490524503303068,4.694614165073985,0.9996349929988659
lf,0.4,310,layer3,original,9.547737888498942e-09,9.547737888498942e-09,2.6157684260397218e-05,0.0,1.0,0.9996349929988659
lf,0.4,311,all,stencil,4.144331182942551e-05,1.173744478000227e-08,2.8512111384770833e-05,1.4537203782617751,3530.8631994618418,0.9995883347738929
lf,0.4,311,all,acf,3.2724164896080765e-05,1.173744478000227e-08,2.8512111384770833e-05,1.1477894121732806,2788.014385536,0.9995883347738929
lf,0.4,311,all,xcorr,3.282723545794397e-05,1.173744478000227e-08,2.8512111384770833e-05,1.1514058756653116,2796.7957313736233,0.9995883347738929
lf,0.4,311,all,uniform,3.2823174850982184e-05,1.173744478000227e-08,2.8512111384770833e-05,1.1512634000974353,2796.449778141221,0.9995883347738929
lf,0.4,311,all,random,3.274999634950149e-05,1.173744478000227e-08,2.8512111384770833e-05,1.1486957670679607,2790.215158694459,0.9995883347738929
lf,0.4,311,all,identity,4.044256183988182e-05,1.173744478000227e-08,2.8512111384770833e-05,1.4186068042556645,3445.6018833661337,0.9995883347738929
lf,0.4,311,all,frozen,2.343214882216671e-05,1.173744478000227e-08,2.8512111384770833e-05,0.8217580382173134,1996.3585994533792,0.9995883347738929
lf,0.4,311,all,original,1.173744478000227e-08,1.173744478000227e-08,2.8512111384770833e-05,0.0,1.0,0.9995883347738929
lf,0.4,311,layer0,stencil,4.825380619877251e-05,1.173744478000227e-08,2.8512111384770833e-05,1.692681957632168,4111.099741315517,0.9995883347738929
lf,0.4,311,layer0,acf,4.181480008469407e-06,1.173744478000227e-08,2.8512111384770833e-05,0.14630483699859645,356.2513039970696,0.9995883347738929
lf,0.4,311,layer0,xcorr,4.217128481087684e-06,1.173744478000227e-08,2.8512111384770833e-05,0.1475556441877701,359.2884618526715,0.9995883347738929
lf,0.4,311,layer0,uniform,4.206298283904175e-06,1.173744478000227e-08,2.8512111384770833e-05,0.14717564225494237,358.36575700621626,0.9995883347738929
lf,0.4,311,layer0,random,4.4599651971566345e-06,1.173744478000227e-08,2.8512111384770833e-05,0.15607611892190013,379.9775232813297,0.9995883347738929
