pde,r,condition,seed,input_step_index,reference_scope,evaluation_scope,weighting,n_modes,mode_min,mode_max,rmse_reference,rmse_identity,reference_advantage,fraction_modes_closer_reference,magnitude_rmse_reference,phase_mae_reference
wave,0.4,wave_r0.4,203,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.5973034834237322,0.028586221584716843,-0.908654124341825,0.03125,0.5973024588867752,0.00040822768335837243
wave,0.4,wave_r0.4,203,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9738611322304586,0.02192427355519088,-0.955965866886966,0.0,0.9738581300677747,0.0013585902287592611
wave,0.4,wave_r0.4,204,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9763663409670855,0.02763238907052939,-0.9449553306317546,0.0,0.9763648212827117,0.0009845556586639624
wave,0.4,wave_r0.4,204,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8571302393527332,0.039850498519464955,-0.9111452524298401,0.0,0.8571250397908323,0.0017851022539571476
wave,0.4,wave_r0.4,204,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.43348277322687767,0.034120150118034494,-0.8540635722550141,0.041666666666666664,0.4334827029260129,9.80681391261428e-05
wave,0.4,wave_r0.4,204,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.5989639088911434,0.03378348467785712,-0.8932165188787206,0.03125,0.5989627861031523,0.0003947412623193339
wave,0.4,wave_r0.4,204,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9765719534657864,0.02749302689498931,-0.9452365585241093,0.0,0.9765704262796536,0.0009878474770752582
wave,0.4,wave_r0.4,205,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9808391736653888,0.025630889411191328,-0.9490677560088717,0.0,0.9808321083946049,0.0021576157543747175
wave,0.4,wave_r0.4,205,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8522921488068548,0.035064712775470776,-0.9209681824898639,0.0,0.8522872872009175,0.002126869850415076
wave,0.4,wave_r0.4,205,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4338060687737951,0.030953269346842106,-0.8667987200773248,0.041666666666666664,0.4338059490630862,0.00012545472113460689
wave,0.4,wave_r0.4,205,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.599633692115857,0.03060220166932342,-0.9028865160772506,0.03125,0.5996311735840866,0.0006306125509484182
wave,0.4,wave_r0.4,205,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9811030647499898,0.025556293995211428,-0.9492255373713163,0.0,0.9810960802269424,0.00214221176330988
wave,0.4,wave_r0.4,206,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9704217395771324,0.0273238789803705,-0.9452287667875222,0.0,0.9704120451495633,0.0021155100038283497
wave,0.4,wave_r0.4,206,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8322771218635566,0.014879775082326473,-0.9648712649664539,0.0,0.8322765241901633,0.000607378529523632
wave,0.4,wave_r0.4,206,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4360653338847909,0.01590303559256341,-0.9296276612854422,0.0,0.43606521250661606,0.00016479569129229662
wave,0.4,wave_r0.4,206,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.5955648263397029,0.018085691787269695,-0.9410554012323753,0.0,0.5955622132283267,0.0005110869437102426
wave,0.4,wave_r0.4,206,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9708863907266999,0.027356621397511084,-0.9451904575033337,0.0,0.9708768263471325,0.0020975067716780963
wave,0.4,wave_r0.4,207,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9669161834758241,0.022538012690280933,-0.9544435451835765,0.0,0.9668963021012633,0.00369460886181258
wave,0.4,wave_r0.4,207,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8236941714264601,0.007698359157348588,-0.9814808075027021,0.0,0.8236896829342576,0.0017227406834098892
wave,0.4,wave_r0.4,207,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.43612680751300276,0.012179722031205997,-0.9456634189843763,0.0,0.43612655673994466,0.00017848022392123787
wave,0.4,wave_r0.4,207,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.593585740621633,0.01400658257242554,-0.9538948007150777,0.0,0.5935799582894947,0.0008726497416688211
wave,0.4,wave_r0.4,207,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9673111578354023,0.02243552220620974,-0.9546641122246221,0.0,0.9672914630618495,0.00367371428780727
wave,0.4,wave_r0.4,208,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9758032679914251,0.02840517221810905,-0.9434277365520208,0.0,0.9757992098629008,0.0017746145922370913
wave,0.4,wave_r0.4,208,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8535378689661671,0.03622938385281224,-0.918564357728317,0.0,0.8535352002183123,0.0013621316300647512
wave,0.4,wave_r0.4,208,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.43356383967063594,0.033280818676245896,-0.8574223006252454,0.041666666666666664,0.4335637268782707,9.994812750943613e-05
wave,0.4,wave_r0.4,208,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.5983833231108614,0.032860825465625285,-0.8958855284766458,0.03125,0.5983818709191446,0.00047994446598769293
wave,0.4,wave_r0.4,208,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9759759843795104,0.028261648232702472,-0.9437152177633722,0.0,0.9759719270794452,0.001774028025794139
wave,0.4,wave_r0.4,209,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9824321052356823,0.02976082829715734,-0.9411953446596715,0.0,0.982423781641128,0.0025104994540936353
wave,0.4,wave_r0.4,209,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8496044466767873,0.03222788943606114,-0.9269069910089192,0.0,0.8496031530093248,0.0007883215496670925
wave,0.4,wave_r0.4,209,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4341502072213873,0.027406141833408358,-0.8812446545712896,0.041666666666666664,0.4341501378514263,0.00011113044385102686
wave,0.4,wave_r0.4,209,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.5998703248608441,0.02826811571906304,-0.9099939952951598,0.03125,0.5998679854558192,0.0005495185178716906
wave,0.4,wave_r0.4,209,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9825794546234824,0.029599472215952997,-0.941513360076803,0.0,0.9825710823503288,0.002520110134997737
wave,0.4,wave_r0.4,210,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9698389022908398,0.03152019689365704,-0.9370451680734174,0.0,0.9698315122039537,0.0021759187188708272
wave,0.4,wave_r0.4,210,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8596425928528784,0.042793856039452315,-0.9051592916221893,0.0,0.8596413587846247,0.0009889613547451903
wave,0.4,wave_r0.4,210,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.43361732292838834,0.028327762677482358,-0.877354414798769,0.041666666666666664,0.4336173059265477,7.01575524710568e-05
wave,0.4,wave_r0.4,210,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.5977162064414938,0.03047573200758112,-0.9029731833782465,0.03125,0.5977141572141267,0.00048532059118422096
wave,0.4,wave_r0.4,210,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9699161035215061,0.03134731112644054,-0.9373844871033014,0.0,0.9699087980065456,0.002162471092487262
wave,0.4,wave_r0.4,211,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,1.0056676132653057,0.05919898378326247,-0.8888142722340224,0.0,1.0056578574666961,0.002800948474791921
wave,0.4,wave_r0.4,211,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8655313936255972,0.04868515992048355,-0.893493156010701,0.0,0.8655310635802094,0.0005708312127428298
wave,0.4,wave_r0.4,211,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.43264738776064077,0.0449205596987327,-0.811877828327019,0.041666666666666664,0.4326473122963031,0.0001177688283984857
wave,0.4,wave_r0.4,211,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6071624785934219,0.04778267638545959,-0.8540864803038344,0.03125,0.6071598693296969,0.0005794902466797424
wave,0.4,wave_r0.4,211,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,1.0056885830820972,0.058869997056730794,-0.8894001736399445,0.0,1.005678887917463,0.002790675274981171
wave,0.4,wave_r0.4,212,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9884293267536353,0.036890334403698426,-0.9280413010669116,0.0,0.9883983496208993,0.004238022625982491
wave,0.4,wave_r0.4,212,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.856751291437809,0.040440437786824435,-0.9098510686856786,0.0,0.8567509375051522,0.0005069802925396379
wave,0.4,wave_r0.4,212,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4334658303756947,0.03588945165506339,-0.8470691477049939,0.041666666666666664,0.43346578112441664,8.70996867248746e-05
wave,0.4,wave_r0.4,212,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6019876977188067,0.03649659087233384,-0.885677403424081,0.03125,0.6019796766750538,0.0007750452027790111
wave,0.4,wave_r0.4,212,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9885840393133699,0.036702953223973524,-0.9284045277251741,0.0,0.9885531812021183,0.0042280749798126235
wave,0.4,wave_r0.4,213,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9823939171223799,0.036928846068610445,-0.9275423891192135,0.0,0.9823832239907878,0.002402344494727911
wave,0.4,wave_r0.4,213,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8465733434624211,0.02947375703446066,-0.9327119351967639,0.0,0.8465711043038789,0.0013449242428947507
wave,0.4,wave_r0.4,213,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4342958439533553,0.026695294814847635,-0.8841830457471304,0.041666666666666664,0.43429576630956235,0.00011545493351404571
wave,0.4,wave_r0.4,213,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.59953777616027,0.028792433786399306,-0.9083525403343471,0.03125,0.5995346998153386,0.0005880441752081532
wave,0.4,wave_r0.4,213,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9824350453846094,0.03668823105011106,-0.9280004060382951,0.0,0.9824244790959185,0.002385364897800135
wave,0.4,wave_r0.4,214,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9867889692195209,0.037327937668335406,-0.9271021942567679,0.0,0.9867761301249783,0.00265731012471188
wave,0.4,wave_r0.4,214,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8463932409528288,0.029460176801139847,-0.9327280656695105,0.0,0.8463924739663236,0.0008088241151067116
wave,0.4,wave_r0.4,214,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4339710968557952,0.03021368947411414,-0.8698204234007774,0.041666666666666664,0.43397105102059375,8.464578222087298e-05
wave,0.4,wave_r0.4,214,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6004646329512217,0.031364485022691076,-0.9007184565242337,0.03125,0.6004612099736515,0.0005545163044431402
wave,0.4,wave_r0.4,214,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9868889325607642,0.0370999021854484,-0.9275384634547441,0.0,0.9868762272117815,0.002645464277980747
wave,0.4,wave_r0.4,215,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.968355899659793,0.02594137898401864,-0.9478196721620282,0.0,0.9683523014881275,0.001524824475316445
wave,0.4,wave_r0.4,215,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.85152513933575,0.03433719495052123,-0.9224773565337637,0.0,0.8515230670887606,0.0011441428753803011
wave,0.4,wave_r0.4,215,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4340034720549196,0.024165333664709458,-0.8945134048279264,0.041666666666666664,0.4340033594430939,0.00015370543486931945
wave,0.4,wave_r0.4,215,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.596460058934412,0.025566717265943683,-0.9177954446844949,0.03125,0.596458807371916,0.00046079629498708746
wave,0.4,wave_r0.4,215,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9684920957537392,0.025802760389084436,-0.9480983729732217,0.0,0.9684884935207992,0.001526830667899745
wave,0.4,wave_r0.4,216,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9773183325974601,0.02526201033900108,-0.9496060130901607,0.0,0.9773159254275495,0.0013601151257825019
wave,0.4,wave_r0.4,216,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8509383685763882,0.03367568811064517,-0.9238635473716891,0.0,0.8509380426116661,0.00043952519961312254
wave,0.4,wave_r0.4,216,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4338337038220807,0.031206022973201342,-0.8657920122727978,0.041666666666666664,0.433833638182389,0.00011668053594480198
wave,0.4,wave_r0.4,216,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.5985692399179211,0.030600542589302344,-0.9027272337607821,0.03125,0.5985685466805496,0.00034123387782584763
wave,0.4,wave_r0.4,216,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.977518573127355,0.025164736645806013,-0.9498052148659,0.0,0.9775161651013602,0.0013609304623787195
wave,0.4,wave_r0.4,217,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9821338628141489,0.02808465388749401,-0.9443988534694648,0.0,0.9821305929497259,0.0017981191510776714
wave,0.4,wave_r0.4,217,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8442467252321028,0.02697555734862245,-0.9380742254003979,0.0,0.8442460160116178,0.0006340508780019855
wave,0.4,wave_r0.4,217,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.43441299178516735,0.025118024113107144,-0.8906797441560833,0.041666666666666664,0.4344127599094354,0.00014999248122214183
wave,0.4,wave_r0.4,217,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.5992272044055043,0.025780773026513437,-0.9175025793032615,0.03125,0.5992261472626735,0.0004528927480851787
wave,0.4,wave_r0.4,217,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9823365359479224,0.027982517371053228,-0.9446065729847842,0.0,0.9823332697423762,0.0017967078541837151
wave,0.4,wave_r0.4,218,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9778571560026953,0.031251318164728384,-0.9380615286369236,0.0,0.9777993167682771,0.005161131815394726
wave,0.4,wave_r0.4,218,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8579768348624106,0.040622260046182655,-0.9095875785400946,0.0,0.8579752731321646,0.0011586397273418401
wave,0.4,wave_r0.4,218,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4336295194483027,0.02998768760681216,-0.8706360025017483,0.041666666666666664,0.43362941003383576,0.00016684797148312845
wave,0.4,wave_r0.4,218,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.5995369379388026,0.031332891195313135,-0.9006676504459936,0.03125,0.5995219291546027,0.0010401852992060698
wave,0.4,wave_r0.4,218,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9779462859450425,0.031078490703474307,-0.9383989542720611,0.0,0.9778891956521667,0.005114788322175273
wave,0.4,wave_r0.4,219,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9940148596532196,0.04298866057784334,-0.9170906178442582,0.0,0.9940032061069453,0.002659479246654187
wave,0.4,wave_r0.4,219,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8682250285872158,0.05088274803553497,-0.8892779512267801,0.0,0.8682226451300672,0.0012948361437575308
wave,0.4,wave_r0.4,219,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4326607128944528,0.044194498686665355,-0.8146418551655175,0.041666666666666664,0.43266054973772383,0.00017701924495375318
wave,0.4,wave_r0.4,219,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6045261270829443,0.04468045433069151,-0.8623536618085397,0.03125,0.6045227245648207,0.0006696989544823001
wave,0.4,wave_r0.4,219,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9941013315734774,0.042759672737193985,-0.9175209163823813,0.0,0.9940895400959275,0.0026816165470982833
